Date,Open Price,High Price,Low Price,Close Price,Average Price=(O+H+L+C)/4,Volume,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
06-Mar-19,1990,2014.35,1986.45,1999.4,2002.276816106456561402,110167,6353,220584830,33273,30.2,27.9,9.4
07-Mar-19,2000.5,2021,2000.5,2011.5,2013.882118925019397615,70885,5079,142754034,19949,28.14,20.5,11
08-Mar-19,2029,2032.6,2010.05,2022.3,2023.187261225630778469,96587,4480,195413588,24130,24.98,22.55,-6.7
11-Mar-19,2022.7,2032.8,2005.5,2014.1,2016.935331857150968034,52839,2639,106572846,14909,28.22,27.3,-8.6
12-Mar-19,2018,2024.9,2003.35,2012.55,2014.939056522052984913,55412,3045,111651803,13945,25.17,21.55,-5.45
13-Mar-19,2006.1,2015.15,1978.6,2001.15,2000.680598549567386049,91421,4920,182904221,32373,35.41,36.55,-4.95
14-Mar-19,2009,2009,1982.3,1988.6,1991.858206593962916868,47407,3402,94428022,13475,28.42,26.7,-20.4
15-Mar-19,1993,2069,1993,2040.2,2040.033285996140754070,184492,7657,376369821,42397,22.98,76,47.2
18-Mar-19,2045,2062.9,2012,2021.3,2034.374289069941645936,108133,4523,219982995,21313,19.71,50.9,-23.7
19-Mar-19,2026,2030,1996.4,2024.7,2010.777269964750212714,82270,4832,165426646,16056,19.52,33.6,-1.3
20-Mar-19,2025,2044.6,2002,2015.5,2025.920858475572726215,154786,5939,313584186,31251,20.19,42.6,-9.5
22-Mar-19,2015.5,2015.5,1985.5,2004.65,1997.989751262885403494,151043,5535,301782366,49252,32.61,30,-10.85
25-Mar-19,2007,2010,1979.3,1986.9,2014.254439869665480958,535545,5786,1078723894,461292,86.14,30.7,-20.1
26-Mar-19,1985,1994,1959,1981.8,1971.844966171715962160,133616,6422,263470037,45268,33.88,35,-3.2
27-Mar-19,1985,1998.25,1961,1968.2,1976.927728094453421216,125014,5015,247143643,49681,39.74,37.25,-16.8
28-Mar-19,1978,2010.95,1972.4,2000.45,1991.720670472844385887,204930,4876,408163317,101190,49.38,38.55,22.45
29-Mar-19,2017.9,2024.9,1986.75,2000.4,2003.160494492175927172,148516,5648,297501384,38387,25.85,38.15,-17.5
01-Apr-19,2010,2040,2009.25,2031.3,2009.365771075179008812,532795,3804,1070580036,465054,87.29,30.75,21.3
02-Apr-19,2040,2084,2035.55,2079.5,2065.352702062555212721,156214,6705,322637007,52626,33.69,48.45,39.5
03-Apr-19,2089.8,2089.8,2060,2080.25,2075.845900000793266751,126061,4606,261683210,28333,22.48,29.8,-9.55
04-Apr-19,2080,2080.75,2006,2014.3,2035.539991777515483468,150806,7255,306971644,48203,31.96,74.75,-65.7
05-Apr-19,2029.7,2058.95,2020,2051.45,2042.882671409071818563,152384,5206,311302633,31490,20.66,38.95,21.75
08-Apr-19,2060,2078,2033.55,2069.75,2058.462709040529584190,112239,5087,231039796,34812,31.02,44.45,9.75
09-Apr-19,2074.7,2096.1,2057,2088.1,2085.448499490332367506,124591,4965,259828114,35281,28.32,39.1,13.4
10-Apr-19,2098.6,2098.6,2038.55,2043.8,2055.710519287970457956,108591,5031,223231661,26306,24.22,60.05,-54.8
11-Apr-19,2048,2055.3,2012.35,2019.05,2030.150984699117631624,133391,6837,270803870,37100,27.81,42.95,-28.95
12-Apr-19,2040,2040,2008.05,2013.75,2021.322723328863621194,164813,6209,333140262,50653,30.73,31.95,-26.25
15-Apr-19,2071,2115,2041.05,2110.05,2085.436166515563614385,397080,17124,828084993,93127,23.45,73.95,39.05
16-Apr-19,2116,2153.8,2116,2132.45,2137.561272556287927668,237129,10848,506877767,61356,25.87,37.8,16.45
18-Apr-19,2141,2150.05,2116.3,2145.5,2137.707918605836192546,88311,4079,188783124,21185,23.99,33.75,4.5
22-Apr-19,2148,2175.95,2147.25,2164.35,2169.781896667292275518,186485,5344,404631777,99507,53.36,28.7,16.35
23-Apr-19,2166,2167.6,2135.1,2157.7,2148.692205935408009193,74839,3515,160805976,19535,26.1,32.5,-8.3
24-Apr-19,2157.7,2195,2155.4,2185.45,2175.115822429578699968,114028,5518,248024107,32359,28.38,39.6,27.75
25-Apr-19,2169,2199,2169,2191.7,2180.868447183350906466,97687,6216,213042496,29819,30.52,30,22.7
26-Apr-19,2200,2244.55,2193.75,2238.3,2226.298301436526133545,149597,7924,333047547,51617,34.5,50.8,38.3
30-Apr-19,2230,2265,2230,2254.95,2250.954341066730447261,125430,7582,282337203,45897,36.59,35,24.95
02-May-19,2260,2260,2209.45,2214.4,2227.539745123229817333,67719,4309,150846764,21829,32.23,50.55,-45.6
03-May-19,2191,2191,2125.15,2132.5,2155.686406926406926406,167475,9327,361023581,53476,31.93,65.85,-58.5
06-May-19,2113,2165,2104.55,2154.7,2150.103067217047813688,123793,4983,266167709,42450,34.29,60.45,41.7
07-May-19,2155,2185,2140.1,2150.35,2162.639618602841019653,107919,4067,233389905,52929,49.05,44.9,-4.65
08-May-19,2158,2167.75,2130.2,2152.65,2153.964977345192146333,59590,3302,128354773,23867,40.05,37.55,-5.35
09-May-19,2145,2182,2138,2168.7,2169.785836529212626950,80051,4070,173693526,24870,31.07,44,23.7
10-May-19,2174.35,2193.6,2125,2135.55,2157.376334502702190196,105470,4688,227538482,26259,24.9,68.6,-38.8
13-May-19,2140,2167,2122.85,2131.1,2137.064735403533146785,154027,5231,329165670,69558,45.16,44.15,-8.9
14-May-19,2137.5,2158.2,2074.5,2094.35,2101.132647360089393798,107390,6246,225640635,28696,26.72,83.7,-43.15
15-May-19,2105,2125.55,2084.6,2094.5,2102.513047587235117277,122743,4987,258068759,46748,38.09,40.95,-10.5
16-May-19,2096,2123.4,2078.05,2109.45,2110.698773977826010441,85235,3468,179905410,27415,32.16,45.35,13.45
17-May-19,2120.6,2134.95,2088.95,2096.35,2105.771485697029022482,96029,3882,202215130,29385,30.6,46,-24.25
20-May-19,2126,2145,2050.25,2139.3,2114.680013070306088330,131596,6546,278283431,25508,19.38,94.75,13.3
21-May-19,2145,2149.95,2101.6,2109.2,2120.612983371892914534,87743,4177,186068945,35243,40.17,48.35,-35.8
22-May-19,2114,2121.6,2076.7,2082.75,2091.544356092213550614,122238,7052,255666199,46714,38.22,44.9,-31.25
23-May-19,2100,2115.1,2049,2053.75,2070.876160805582630222,167233,8725,346318833,71217,42.59,66.1,-46.25
24-May-19,2074,2074,2034,2049.65,2052.204720883827322723,102735,5345,210833252,26443,25.74,40,-24.35
27-May-19,2060,2067.75,2040.4,2053.8,2053.632749395887988408,222227,4334,456372645,147531,66.39,27.35,-6.2
28-May-19,2060,2097.45,2047.25,2075,2077.857120658479620281,212368,7995,441270361,49071,23.11,50.2,15
29-May-19,2071,2121.75,2071,2105.25,2109.974664896149124345,199565,7348,421077094,91461,45.83,50.75,34.25
30-May-19,2120,2153.4,2116.4,2145.4,2141.913079843016148748,170973,8241,366209305,71407,41.76,37,25.4
31-May-19,2159.95,2205,2155,2196.85,2183.708152820828877166,165501,9375,361405883,61380,37.09,50,36.9
03-Jun-19,2207.8,2248,2186,2240.35,2224.255803682997887702,292099,6946,649702896,182472,62.47,62,32.55
04-Jun-19,2226,2226,2175,2182.45,2195.549990093838367464,111042,6411,243798262,28743,25.88,51,-43.55
06-Jun-19,2199,2199,2151.45,2167.4,2169.008548229635450151,125991,4297,273275556,47591,37.77,47.55,-31.6
07-Jun-19,2177,2189,2145.2,2178.95,2164.363092192167176399,84031,3675,181873595,22599,26.89,43.8,1.95
10-Jun-19,2194.9,2234.95,2189.25,2231.1,2220.018118592495997794,94323,6132,209398769,38369,40.68,45.7,36.2
11-Jun-19,2237.9,2263,2233,2252.85,2251.433171759400228782,121513,7323,273578399,44040,36.24,30,14.95
12-Jun-19,2249,2267,2219.5,2258.45,2238.971877364571364515,71366,4671,159786467,18021,25.25,47.5,9.45
13-Jun-19,2257,2285.05,2241.3,2250.25,2265.738846599474254675,160534,6697,363728120,33846,21.08,43.75,-6.75
14-Jun-19,2255,2262.55,2236.4,2252.3,2248.991665206130357734,102702,3972,230975942,27694,26.97,26.15,-2.7
17-Jun-19,2259.9,2262.8,2240.05,2245.6,2250.340800119170646780,107409,3347,241706855,64908,60.43,22.75,-14.3
18-Jun-19,2249.8,2260,2232,2251.7,2247.373306153229797563,84866,4341,190725583,33235,39.16,28,1.9
19-Jun-19,2253,2275,2244.4,2259.9,2260.940525793650793650,100800,4690,227902805,42981,42.64,30.6,6.9
20-Jun-19,2230,2285,2214.05,2279,2252.279630253358781482,133605,5227,300915820,57549,43.07,70.95,49
21-Jun-19,2280,2290.65,2242.05,2249.95,2264.761563557378609690,115557,4031,261709052,74103,64.13,48.6,-30.05
24-Jun-19,2250,2279.9,2250,2275,2266.180250221275984977,83606,3116,189466266,32129,38.43,29.9,25
25-Jun-19,2277,2277,2250.9,2266.75,2264.092494773630371989,62663,3921,141874828,27234,43.46,26.1,-10.25
26-Jun-19,2272.9,2272.9,2251.1,2253.7,2260.092773307743411825,67735,2580,153087384,30908,45.63,21.8,-19.2
27-Jun-19,2256.4,2264.8,2242.3,2252.65,2255.120030062063615205,41248,2824,93019191,10698,25.94,22.5,-3.75
28-Jun-19,2255,2261.25,2222.95,2227.25,2232.832563556769348166,99596,3536,222381192,58730,58.97,38.3,-27.75
01-Jul-19,2239.65,2255,2207.65,2239.7,2238.105878807285878430,106178,3612,237637606,50546,47.6,47.35,0.05
02-Jul-19,2240,2257.35,2216.2,2252.75,2235.659788456835412081,98136,3862,219398709,35127,35.79,41.15,12.75
03-Jul-19,2259.9,2259.9,2232.5,2237.2,2240.339728497720783449,59889,3201,134171706,20549,34.31,27.4,-22.7
04-Jul-19,2237.3,2251.8,2232,2242.6,2240.820942408376963350,55390,3137,124119072,23592,42.59,19.8,5.3
05-Jul-19,2241,2250,2139,2161.65,2169.337757463266257287,1222990,18695,2653078384,898003,73.43,111,-79.35
08-Jul-19,2159,2184,2131,2176.1,2168.080278114493515998,131169,6935,284384922,47009,35.84,53,17.1
09-Jul-19,2170.5,2175,2090,2131.45,2103.245405998091331803,1132727,16578,2382402859,827633,73.07,85,-39.05
10-Jul-19,2081,2127.65,2070.1,2107.7,2102.785292839188857180,264565,14876,556323391,41734,15.77,57.55,26.7
11-Jul-19,2124.6,2128.1,2087.05,2101.45,2102.605529496486891531,102758,6238,216059539,37214,36.22,41.05,-23.15
12-Jul-19,2108.5,2118,2094.05,2107.95,2109.271293162954357964,59397,3033,125284387,28677,48.28,23.95,-0.55
15-Jul-19,2120,2153,2099,2145.2,2125.809699177121273438,74130,5002,157586273,24849,33.52,54,25.2
16-Jul-19,2131.65,2131.65,2100.3,2105.3,2109.220009155845571404,137617,5071,290264530,87369,63.49,31.35,-26.35
17-Jul-19,2106,2125,2092.55,2117.15,2112.343306106080753076,94758,4404,200161427,30968,32.68,32.45,11.15
18-Jul-19,2115,2115,2060,2065.6,2082.577915149993724111,95604,6283,199102779,41903,43.83,55,-49.4
19-Jul-19,2095,2096.75,2064,2076.95,2082.868183962794041654,89018,4561,185412760,34037,38.24,32.75,-18.05
22-Jul-19,2080,2117,2068.85,2109.7,2096.051953271157550477,72161,4523,151253205,23839,33.04,48.15,29.7
23-Jul-19,2127.8,2128.95,2102.95,2111.8,2117.550711931370481760,90107,4025,190806142,36997,41.06,26,-16
24-Jul-19,2115,2120.65,2076.6,2096.7,2097.834493740390951021,91060,4272,191028809,23811,26.15,44.05,-18.3
25-Jul-19,2115,2134.8,2094,2128.3,2117.197785175175505092,60682,2952,128475796,22990,37.89,40.8,13.3
26-Jul-19,2111,2130.1,2096,2108.8,2109.179033620158400474,43813,2866,92409461,13866,31.65,34.1,-2.2
29-Jul-19,2111,2141.75,2103.6,2129.5,2126.147984513067099634,64054,3887,136188283,15956,24.91,38.15,18.5
30-Jul-19,2125,2184.7,2121,2179,2163.715851228691609475,81306,5314,175923081,26377,32.44,63.7,54
31-Jul-19,2175,2210.95,2148.3,2205.4,2178.410782494816108261,73304,4073,159686224,21500,29.33,62.65,30.4
01-Aug-19,2206,2217,2166.85,2179.9,2195.282013223586560518,59288,3548,130153880,14770,24.91,50.15,-26.1
02-Aug-19,2179.9,2210,2166.4,2206.05,2177.329220772491268796,192986,4626,420194057,61890,32.07,43.6,26.15
05-Aug-19,2185,2250.4,2185,2248.55,2239.940642121100292389,105681,7414,236719167,34735,32.87,65.4,63.55
06-Aug-19,2232,2251.75,2211.55,2215.45,2231.580928557435843341,66361,4375,148089942,20662,31.14,40.2,-16.55
07-Aug-19,2220,2238.5,2208.4,2214,2224.316550124330368318,59921,3491,133283272,21461,35.82,30.1,-6
08-Aug-19,2222,2280.85,2220,2258.85,2248.512560946279817215,91474,5172,205680438,28023,30.63,60.85,36.85
09-Aug-19,2270,2270,2242,2245.6,2253.189380493576741041,47328,3921,106638947,13461,28.44,28,-24.4
13-Aug-19,2250.2,2250.2,2195,2200.2,2214.487229359676511235,78148,4554,173057748,24006,30.72,55.2,-50
14-Aug-19,2182,2217.8,2168.8,2204.65,2197.707711833770806155,254492,5561,559299031,175274,68.87,49,22.65
16-Aug-19,2233,2237,2145.9,2163.5,2172.201903345724907063,168125,6367,365201445,95477,56.79,91.1,-69.5
19-Aug-19,2167,2185,2158.2,2163.55,2171.439515515254311000,45987,2891,99857989,10231,22.25,26.8,-3.45
20-Aug-19,2168.5,2205.7,2168,2187.15,2178.112032856997386375,294610,6908,641693586,166705,56.58,37.7,18.65
21-Aug-19,2187,2202.5,2180.95,2185.85,2194.546066789490795931,64591,3048,141747925,10548,16.33,21.55,-1.15
22-Aug-19,2186.05,2235,2171,2214.9,2212.937425912754860123,67488,3953,149346721,18818,27.88,64,28.85
23-Aug-19,2221.5,2260,2212.75,2247.55,2244.834898974124882877,83246,4710,186873526,21896,26.3,47.25,26.05
26-Aug-19,2254,2280,2225.2,2275.1,2257.712588892973493731,78887,4397,178104173,28981,36.74,54.8,21.1
27-Aug-19,2270,2273,2229,2237,2267.818558563866874858,203658,5018,461859392,165961,81.49,44,-33
28-Aug-19,2242,2251.1,2216.05,2239.65,2232.565742770644117340,38316,2932,85542989,9574,24.99,35.05,-2.35
29-Aug-19,2239,2248,2222.05,2233.3,2236.164846845105807324,31047,2455,69426210,8948,28.82,25.95,-5.7
30-Aug-19,2236.05,2266.1,2218,2258.05,2240.105450445689321072,56766,2812,127161826,14553,25.64,48.1,22
03-Sep-19,2259,2296,2237.15,2252.25,2277.681305646463635973,69973,4784,159376194,19468,27.82,58.85,-6.75
04-Sep-19,2269.7,2269.9,2234,2246.1,2248.971910868005738880,44608,3143,100322139,18318,41.06,35.9,-23.6
05-Sep-19,2246.65,2253.1,2208,2215.8,2225.050655279045795906,54328,3778,120882552,15040,27.68,45.1,-30.85
06-Sep-19,2215,2231.7,2190.85,2197.65,2204.202453879111929464,56482,3971,124497763,17335,30.69,40.85,-17.35
09-Sep-19,2203,2203,2180,2183.3,2188.612003819963461219,48168,3903,105421063,19038,39.52,23,-19.7
11-Sep-19,2192,2200,2147.05,2153.95,2162.383642777128965369,83914,8289,181454261,36239,43.19,52.95,-38.05
12-Sep-19,2154,2164.95,2120.65,2133.85,2136.007812500000000000,77824,7912,166232672,25271,32.47,44.3,-20.15
13-Sep-19,2138,2157.9,2116.2,2141.35,2136.687541726694543026,113836,8567,243231963,26575,23.34,41.7,3.35
16-Sep-19,2150.35,2173.5,2127.3,2149.15,2151.802640823242550729,96788,7044,208268674,22557,23.31,46.2,-1.2
17-Sep-19,2154,2155.85,2107,2121.35,2122.797016165897851473,120315,7283,255404323,47693,39.64,48.85,-32.65
18-Sep-19,2115,2143.75,2114.3,2138.25,2134.475380096751900483,81032,4861,172960809,20852,25.73,29.45,23.25
19-Sep-19,2138.85,2138.9,2091.55,2102.15,2104.323823147987218738,74797,7047,157397109,23113,30.9,47.35,-36.7
20-Sep-19,2102.5,2129.25,2055.6,2065.6,2086.813416269624456017,261727,16465,546175415,101391,38.74,73.65,-36.9
23-Sep-19,2085,2089,1975,2014.75,2011.063419023792504850,470064,25358,945328515,203147,43.22,114,-70.25
24-Sep-19,2015,2062.35,2013.7,2044.3,2042.050321823121555721,233358,14976,476528779,61349,26.29,48.65,29.3
25-Sep-19,2057,2092.05,2057,2087.8,2074.817063024128622136,167063,8601,346625163,51038,30.55,35.05,30.8
26-Sep-19,2091,2106.95,2063,2087.65,2084.562472492041883744,97699,8381,203659669,36024,36.87,43.95,-3.35
27-Sep-19,2087,2087,2053,2056.7,2064.385270267056669282,84102,6423,173618930,35640,42.38,34,-30.3
30-Sep-19,2060.1,2103.9,2060.1,2099.2,2089.656158940397350993,113250,6785,236653560,44654,39.43,43.8,39.1
01-Oct-19,2099.5,2099.55,2040.3,2059.7,2060.135424044489913695,76242,5280,157068845,25819,33.86,59.25,-39.8
03-Oct-19,2070,2081.05,2047,2058.85,2065.009855896669719022,82996,3665,171387558,46837,56.43,34.05,-11.15
04-Oct-19,2079.7,2087,2054.75,2078.65,2078.075762310817447207,44798,3631,93093638,13735,30.66,32.25,-1.05
07-Oct-19,2080,2094.8,2041.05,2052.85,2060.016218304858181210,95756,5359,197258913,45672,47.7,53.75,-27.15
09-Oct-19,2052.85,2056.7,2015.8,2020.65,2026.461706183860546353,87599,7676,177516019,34826,39.76,40.9,-32.2
10-Oct-19,2028,2039,1998.85,2004.4,2015.948225860705291962,219994,9748,443496514,115035,52.29,40.15,-23.6
11-Oct-19,1933,1994.4,1929,1987.05,1960.551792620028239474,477346,24449,935861556,159021,33.31,65.4,54.05
14-Oct-19,2000,2031.9,1969,2020.95,2007.028699812846498817,113276,6889,227348183,42109,37.17,62.9,20.95
15-Oct-19,2028.8,2046.9,2024.2,2037.4,2039.878857615773846254,137747,5694,280987193,96436,70.01,22.7,8.6
16-Oct-19,2039,2056,2016.5,2045.85,2031.825103261204611306,81105,4480,164791175,25851,31.87,39.5,6.85
17-Oct-19,2015,2037.8,2001,2030.7,2017.787373572345874146,131597,5348,265534765,68650,52.17,36.8,15.7
18-Oct-19,2038,2064,2025.1,2057.35,2045.452181562280084447,85260,3761,174395253,30349,35.6,38.9,19.35
22-Oct-19,2081,2109.95,2040.45,2051.65,2071.438373199352351065,119818,6716,248195603,31776,26.52,69.5,-29.35
23-Oct-19,2065,2084,2052.6,2075.25,2071.044808616018747818,60167,3847,124608553,18224,30.29,31.4,10.25
24-Oct-19,2075.1,2099,2062,2082.2,2072.697022100554183080,149770,4657,310427833,101241,67.6,37,7.1
25-Oct-19,2088,2129.5,2075,2125.05,2104.378532478538005231,108564,6983,228459751,53029,48.85,54.5,37.05
27-Oct-19,2130.5,2133.9,2110,2116.6,2118.169538551401869158,13696,1486,29010450,9278,67.74,23.9,-13.9
29-Oct-19,2116.6,2200.95,2116.6,2196,2175.347123009579394785,157630,7952,342899967,88184,55.94,84.35,79.4
30-Oct-19,2217,2260,2176.75,2253.65,2232.502625902346592883,152519,7049,340499068,54665,35.84,83.25,36.65
31-Oct-19,2250,2285.5,2238,2270.2,2268.785964793385629330,118046,5964,267821108,39120,33.14,47.5,20.2
01-Nov-19,2270,2274.2,2195.5,2202.05,2218.321396312144740563,109603,9074,243134680,46017,41.99,78.7,-67.95
04-Nov-19,2224.9,2229.7,2181.55,2193.8,2196.495287639515554500,134752,5576,295982133,75235,55.83,48.15,-31.1
05-Nov-19,2192,2211.9,2169.1,2201.6,2188.597760228742596500,58756,3506,128593250,15683,26.69,42.8,9.6
06-Nov-19,2201.6,2210.8,2178.95,2188.4,2192.490669133948990101,57283,3266,125592443,15121,26.4,31.85,-13.2
07-Nov-19,2196.1,2203.85,2176.05,2185.5,2186.127585274636146532,44386,2551,97033459,15616,35.18,27.8,-10.6
08-Nov-19,2185.5,2188.25,2124.75,2129.95,2153.920569528765539173,110688,6294,238413160,57815,52.23,63.5,-55.55
11-Nov-19,2144,2144,2091.3,2099.7,2104.088566466864601422,142808,5004,300480680,49237,34.48,52.7,-44.3
13-Nov-19,2110.2,2182,2110.2,2178.55,2162.510265442379401317,135698,6147,293448318,57573,42.43,71.8,68.35
14-Nov-19,2181,2199.55,2145.35,2195.6,2181.366285217033301207,106873,4763,233129159,23841,22.31,54.2,14.6
15-Nov-19,2199,2211,2168.55,2174.8,2192.884365532304657225,70965,3651,155618039,18576,26.18,42.45,-24.2
18-Nov-19,2187,2187.65,2148.15,2151.75,2161.718648161402110741,406587,3640,878926700,379546,93.35,39.5,-35.25
19-Nov-19,2152,2153.95,2105.1,2108.3,2117.089857254653339805,100949,7554,213718104,53010,52.51,48.85,-43.7
20-Nov-19,2116.1,2135.8,2095.1,2108,2112.322038106688272653,76522,7236,161639107,28471,37.21,40.7,-8.1
21-Nov-19,2110,2126.75,2108.15,2117.05,2121.276277601679840575,74769,4502,158605706,32661,43.68,18.6,7.05
22-Nov-19,2110,2110,2061,2070.55,2077.714792996572179231,146157,8391,303672561,48855,33.43,49,-39.45
25-Nov-19,2082,2085.7,2053.2,2080.2,2077.074455282493032683,126304,6277,262342812,67357,53.33,32.5,-1.8
26-Nov-19,2090,2097.9,2036,2046.9,2066.107373062252860692,142885,7546,295215752,69002,48.29,61.9,-43.1
27-Nov-19,2048.15,2071,2047.55,2053.45,2056.764110416837951163,97304,6271,200131375,49086,50.45,23.45,5.3
28-Nov-19,2069.8,2093.95,2061.3,2077.35,2082.309290315711015279,93915,6333,195560077,39005,41.53,32.65,7.55
29-Nov-19,2085,2085,2046,2052.7,2054.971961188784475513,104712,6087,215180224,65263,62.33,39,-32.3
02-Dec-19,2060,2079,2017,2020.95,2041.155387373863731131,191856,8371,391607908,138609,72.25,62,-39.05
03-Dec-19,2025.1,2061.8,2011,2050.4,2023.686377568395958678,792810,6950,1604398797,560818,70.74,50.8,25.3
04-Dec-19,2045,2081.85,2045,2079,2066.847374548582530607,269706,6175,557441138,166777,61.84,36.85,34
05-Dec-19,2065,2126,2065,2121.5,2098.191424482169124955,251530,10189,527758089,39508,15.71,61,56.5
06-Dec-19,2130,2130,2101,2122.95,2115.218367115106862920,184863,5191,391025613,15547,8.41,29,-7.05
09-Dec-19,2110,2128.15,2054.05,2060.7,2082.862085911497308285,89534,8754,186486974,28570,31.91,74.1,-49.3
10-Dec-19,2063.4,2063.55,2005,2012.5,2020.123608844042142751,148258,9518,299499486,52946,35.71,58.55,-50.9
11-Dec-19,2021.05,2047,2007.95,2041.2,2032.177740836034350252,239416,6680,486535866,139370,58.21,39.05,20.15
12-Dec-19,2047,2083.35,1983.85,2016.75,2037.946991886777780657,192895,8958,393109785,44467,23.05,99.5,-30.25
13-Dec-19,2023,2076.45,2007.4,2071.7,2051.218649533989838037,197206,12072,404512625,37642,19.09,69.05,48.7
16-Dec-19,2095,2135.7,2080.95,2127.55,2116.154063852813852813,184800,12550,391065271,51983,28.13,54.75,32.55
17-Dec-19,2130,2169,2119.25,2165.65,2149.107215878950810891,194169,8739,417289999,90403,46.56,49.75,35.65
18-Dec-19,2172,2203.6,2152.35,2167.25,2183.164927172962896651,189902,10236,414587386,37877,19.95,51.25,-4.75
19-Dec-19,2165.15,2235.85,2165,2228.65,2204.440812829705956565,170417,11002,375674190,53090,31.15,70.85,63.5
20-Dec-19,2225,2246.15,2209.4,2222.55,2228.469608671372728704,139678,8868,311268178,22232,15.92,36.75,-2.45
23-Dec-19,2217,2241.4,2211.6,2232.45,2229.607093132643461900,53150,4482,118503617,16222,30.52,29.8,15.45
24-Dec-19,2244.95,2244.95,2210.9,2215.05,2223.023197697899838449,39616,2620,88067287,9204,23.23,34.05,-29.9
26-Dec-19,2219,2227.9,2197.1,2201.05,2207.556162560980526549,49606,5823,109508031,18844,37.99,30.8,-17.95
27-Dec-19,2210,2214.6,2178.35,2198.15,2191.537031872836731680,60961,4403,133598289,14000,22.97,36.25,-11.85
30-Dec-19,2202,2224.55,2176.5,2182.9,2192.826497336493082983,49371,4198,108262037,13986,28.33,48.05,-19.1
31-Dec-19,2185.25,2196.8,2158.3,2161.3,2171.602281758748878348,39005,3573,84703347,10033,25.72,38.5,-23.95
01-Jan-20,2170,2183.35,2154.25,2169.8,2171.630996208582889169,36398,2476,79043025,7612,20.91,29.1,-0.2
02-Jan-20,2173.1,2177.9,2150,2157.45,2159.022254013670322683,56619,5570,122241681,22200,39.21,27.9,-15.65
03-Jan-20,2169,2223,2162.55,2200.4,2195.163450675857807876,330173,8023,724783702,215288,65.2,60.45,31.4
06-Jan-20,2201,2226.4,2188.3,2200.15,2205.111898167246154752,84845,5885,187092719,16410,19.34,38.1,-0.85
07-Jan-20,2201,2214.8,2184,2205.15,2204.494728966877507991,44109,3583,97238058,9466,21.46,30.8,4.15
08-Jan-20,2200,2259.95,2200,2255.05,2239.157227472989524871,109402,8149,244968279,41723,38.14,59.95,55.05
09-Jan-20,2251.05,2251.05,2210.45,2216,2223.230572912083076652,102267,6787,227363121,46375,45.35,40.6,-35.05
10-Jan-20,2216,2233,2208,2213.85,2219.800559478269661785,118682,6194,263450370,68967,58.11,25,-2.15
13-Jan-20,2221,2221,2185.2,2191,2198.435980936525215195,109319,7104,240330823,58219,53.26,35.8,-30
14-Jan-20,2199,2229.75,2198.75,2207.2,2217.211034981945598262,121577,5440,269561866,62619,51.51,31,8.2
15-Jan-20,2219,2231.55,2195,2226.55,2212.736304193591685681,52151,3715,115396411,15309,29.36,36.55,7.55
16-Jan-20,2225,2248.95,2220.4,2238.4,2235.443368907398971822,61468,5291,137408233,14506,23.6,28.55,13.4
17-Jan-20,2242,2254.2,2213.05,2218.05,2229.295087709465896990,71372,4668,159109249,18882,26.46,41.15,-23.95
20-Jan-20,2194,2241.65,2156.7,2170.25,2182.347121865606153961,214236,12384,467537318,93781,43.77,84.95,-23.75
21-Jan-20,2174.95,2185,2160,2171.45,2170.572121074192080109,43940,3860,95374939,9611,21.87,25,-3.5
22-Jan-20,2175.5,2210.1,2175.5,2206.5,2200.421891018927827323,90713,5614,199606871,44040,48.55,34.6,31
23-Jan-20,2206.5,2217.2,2182.4,2193.45,2198.556875898418782942,125220,9196,275303292,83780,66.91,34.8,-13.05
24-Jan-20,2193.45,2193.45,2170.6,2184.6,2179.771112576853313231,84902,5847,185066927,52188,61.47,22.85,-8.85
27-Jan-20,2180,2193.45,2165,2168.65,2170.896069692058346839,69104,3329,150017602,43574,63.06,28.45,-11.35
28-Jan-20,2172.3,2187.15,2153,2184.05,2176.617255995256777383,158542,6357,345085253,107494,67.8,34.15,11.75
29-Jan-20,2187.25,2187.6,2148.65,2152.7,2163.372215523612137511,179971,6509,389344261,133020,73.91,38.95,-34.55
30-Jan-20,2161,2165.45,2125.5,2138.05,2139.057209892200380469,78850,5440,168664661,39695,50.34,39.95,-22.95
31-Jan-20,2140,2145,2072.4,2079.3,2099.132060747944054264,116613,8807,244786087,72785,62.42,72.6,-60.7
01-Feb-20,2080,2178,2064.8,2165.1,2125.673677146151955687,105794,7522,224883521,37616,35.56,113.2,85.1
03-Feb-20,2164,2193.95,2093.75,2103.15,2128.075143549200181972,162662,15004,346156959,69945,43,100.2,-60.85
04-Feb-20,2134.9,2137.55,2087.95,2107.7,2108.988029141959788214,116533,8360,245766702,36798,31.58,49.6,-27.2
05-Feb-20,2125,2158,2105.75,2145.25,2138.015445216129366642,115764,7275,247505220,46746,40.38,52.25,20.25
06-Feb-20,2155,2174.25,2116,2128.7,2142.112352456867747449,541706,7282,1160395114,459386,84.8,58.25,-26.3
07-Feb-20,2142,2150.6,2119,2136.7,2132.012523090296642399,73624,8665,156967290,35714,48.51,31.6,-5.3
10-Feb-20,2136.7,2166.95,2119.8,2162.35,2147.311155550000694357,72009,6564,154625729,24026,33.37,47.15,25.65
11-Feb-20,2164.9,2174,2147,2151.65,2157.459171770195392242,48006,2610,103570985,10514,21.9,27,-13.25
